User_ID,Location,Age
240267,"st. louis, missouri, usa",NULL
240272,"st. louis, missouri, usa",26.0
240275,"ballwin, missouri, usa",NULL
240280,"st. louis, missouri, usa",36.0
240289,"st. marys, georgia, usa",NULL
240318,"burnaby, british columbia, canada",33.0
240333,"sheffield, south yorkshire, united kingdom",33.0
240348,"sacramento, ,",30.0
240370,"brookline, massachusetts, usa",NULL
240394,"baker city, oregon, usa",25.0
240401,"denver, colorado, usa",64.0
240403,"louisville, kentucky, usa",49.0
240432,"kolding, jylland, denmark",33.0
240461,"sofia, n/a, bulgaria",NULL
240469,"philadelphia, pennsylvania, usa",34.0
240484,"great bend, kansas, usa",56.0
240486,"mt.pleasant, iowa, usa",NULL
240495,"fort worth, texas, usa",46.0
240515,"bridgenorth, ontario, canada",28.0
240528,"aptos, california, usa",46.0
240541,"port angeles, washington, usa",40.0
240543,"millbrae, california, usa",67.0
240567,"hawthorne, new jersey, usa",33.0
240568,"elk  city, oklahoma, usa",34.0
240569,"winston salem, north carolina, usa",NULL
240570,"dunbar, west virginia, usa",43.0
240587,"västerås, västmanland, sweden",NULL
240602,"pulaski, virginia, usa",NULL
240609,"kissimmee, florida, usa",60.0
240643,"niceville, florida, usa",NULL
240660,"vancouver, british columbia, canada",NULL
240663,"west vancouver, british columbia, canada",24.0
240670,"toronto, ontario, canada",52.0
240677,"palmetto, florida, usa",56.0
240687,"seattle, washington, usa",NULL
240704,"new york, new york, usa",40.0
240710,"edgerton, ohio, usa",NULL
240743,"houston, texas, usa",32.0
240756,"guyton, georgia, usa",41.0
240789,"omaha, nebraska, usa",29.0
240795,"burbank, california, usa",NULL
240810,"burbank, california, usa",26.0
240822,"mississauga, ontario, canada",18.0
240829,"durham, north carolina, usa",23.0
240843,"melbourne, victoria, australia",37.0
240883,"st. paul, minnesota, usa",NULL
240888,"blanchard, oklahoma, usa",34.0
240906,"whistler, british columbia, canada",NULL
240917,"brooklyn park, minnesota, usa",42.0
240932,"vancouver, british columbia, canada",NULL
240946,"halifax, north carolina, usa",34.0
240951,"austin, minnesota, usa",41.0
241033,"columbus, ohio, usa",26.0
241042,"eugene, oregon, usa",NULL
241048,"iwakuni, iwakuni,",NULL
241080,"charleston, south carolina, usa",NULL
241086,"manchester, england, united kingdom",28.0
241178,"columbia, maryland, usa",26.0
241198,"stuttgart, baden-württemberg, germany",NULL
241204,"marrickville, new south wales, australia",23.0
241214,"de soto, ,",NULL
241239,"germering, bayern, germany",36.0
241265,"cornwall, connecticut, usa",32.0
241291,"seattle, washington, usa",33.0
241305,"toronto, ontario, canada",20.0
241306,"colfax, north carolina, usa",32.0
241344,"bellevue, nebraska, usa",23.0
241357,"ottawa, ,",NULL
241367,"denmark, western australia, australia",38.0
241401,"coral springs, florida, usa",NULL
241405,"n/a, n/a, japan",NULL
241414,"northampton, massachusetts, usa",23.0
241430,"nashville, tennessee, usa",49.0
241432,"budenheim, rheinland-pfalz, germany",23.0
241492,"hartford, ,",NULL
241495,"grand rapids, michigan, usa",31.0
241513,"waterford, michigan, usa",NULL
241523,"mülheim, nordrhein-westfalen, germany",18.0
241527,"alexandria, virginia, usa",NULL
241537,"stockton-on-tees, ,",29.0
241548,"saratoga, california, usa",44.0
241555,"shelby twp., michigan, usa",NULL
241565,"ocala, florida, usa",64.0
241567,"west bloomfield, michigan, usa",NULL
241582,"scarborough, ontario, canada",NULL
241597,"gaston, south carolina, usa",NULL
241609,"redondo beach, california, usa",NULL
241614,"philadelphia, pennsylvania, usa",20.0
241646,"south plainfield, new jersey, usa",40.0
241648,"lynnwood, washington, usa",NULL
241666,"san francisco, california, usa",35.0
241732,"minneapolis, minnesota, usa",NULL
241749,"freeburg, ,",NULL
241752,"toronto, ontario, canada",28.0
241756,"brea, california, usa",NULL
241771,"phoenix, arizona, usa",NULL
241791,"na, ohio, usa",27.0
241794,"st. francisville, louisiana, usa",34.0
241799,"waterboro, maine, usa",41.0
241815,"queens, new york, usa",NULL
241839,"melbourne, victoria, australia",NULL
241845,"hixson, tennessee, usa",NULL
241861,"lansing, michigan, usa",55.0
241874,"adrian, michigan, usa",52.0
241885,"beverly, massachusetts, usa",NULL
241901,"sandakan, sabah, malaysia",53.0
241920,"lima, ohio,",NULL
241944,"havertown, pennsylvania, usa",NULL
241949,"fort worth, texas, usa",41.0
241952,"columbus, ohio, usa",54.0
241980,"ashburn, virginia, usa",35.0
241987,"hancock, michigan, usa",NULL
241988,"woodbury, new jersey, usa",NULL
241992,"bonn, nordrhein-westfalen, germany",NULL
241997,"montreal, quebec, canada",33.0
242006,"santo domingo, distrito nacional, dominican republic",30.0
242007,"subang jaya, selangor, malaysia",NULL
242037,"shanghai, n/a, china",NULL
242069,"salt lake city, utah, usa",50.0
242073,"aldergrove, british columbia, canada",28.0
242077,"falls church, virginia, usa",NULL
242083,"fairview, new mexico, usa",24.0
242091,"summerside, prince edward island, canada",31.0
242098,"surrey, british columbia, canada",22.0
242106,"covington, virginia, usa",28.0
242113,"st. john`s, newfoundland, canada",NULL
242118,"margaret, alabama, usa",46.0
242143,"fort frances, ontario, canada",NULL
242157,"sydney, new south wales, australia",34.0
242178,"oak harbor, ,",25.0
242216,"plant city, florida, usa",39.0
242219,"honolulu, hawaii, usa",NULL
242232,"miami, florida, usa",NULL
242233,"austin, texas, usa",57.0
242245,"bakersfield, california, usa",41.0
242247,"livonia, michigan, usa",42.0
242268,"tombstone, arizona, usa",62.0
242269,"toronto, ontario, canada",NULL
242273,"denver, colorado, usa",23.0
242299,"orlando, florida, usa",25.0
242310,"chicopee, massachusetts, usa",26.0
242317,"odenton, maryland, usa",30.0
242319,"bakersfield, california, usa",NULL
242349,"derbyshire, england, united kingdom",23.0
242361,"greencastle, pennsylvania, usa",NULL
242364,"shady grove, pennsylvania, usa",42.0
242381,"denver, colorado, usa",NULL
242397,"moinesti, bacau, romania",24.0
242409,"berck sur mer, pas de calais, france",23.0
242414,"cologne, nordrhein-westfalen, germany",24.0
242425,"milford, new hampshire, usa",NULL
242448,"piscataway, new jersey, usa",NULL
242458,"orange park, florida, usa",47.0
242465,"visalia, california, usa",36.0
242477,"boise, idaho, usa",NULL
242493,"vancouver, british columbia, canada",28.0
242494,"vancouver, british columbia, canada",NULL
242498,"menominee, michigan, usa",NULL
242499,"st. albert, alberta, canada",NULL
242500,"mechanicsville, virginia, usa",NULL
242519,"singapore, n/a, singapore",NULL
242525,"boynton beach, florida, usa",NULL
242526,"hopkins, michigan, usa",NULL
242528,"lindstrom, minnesota, usa",44.0
242536,"annandale, virginia, usa",NULL
242544,"norfolk, virginia, usa",30.0
242546,"fargo, north dakota, usa",NULL
242548,"corona del mar, california, usa",54.0
242581,"longview, texas, usa",29.0
242584,"ashburton, n/a, new zealand",NULL
242618,"lansing, illinois, usa",NULL
242637,"lakewood, colorado, usa",26.0
242640,"chicago, ,",23.0
242643,"san diego, california, usa",NULL
242646,"ft myers beach, florida, usa",NULL
242715,"vermillion, south dakota, usa",NULL
242730,"santa cruz, n/a, usa",66.0
242763,"huntington beach, california, usa",25.0
242781,"marion, ,",38.0
242790,"canton, michigan, usa",NULL
242815,"oro valley, arizona, usa",NULL
242824,"belton, texas, usa",21.0
242843,"scottsdale, arizona, usa",43.0
242849,"baltimore, maryland, usa",33.0
242857,"chilliwack, british columbia, canada",NULL
242878,"montreal, quebec, canada",37.0
242884,"ottawa, ontario, canada",NULL
242891,"rockwall, texas, usa",84.0
242898,"byron, minnesota, usa",NULL
242914,"dallas, texas, usa",43.0
242959,"kingston, ontario, canada",NULL
242962,"hillsboro, ohio, usa",26.0
242964,"detroit, michigan, usa",36.0
242989,"new haven, connecticut, usa",33.0
242999,"coatesville, pennsylvania, usa",NULL
243008,"urbana, illinois, usa",33.0
243050,"new york, new york, usa",NULL
243058,"kuching, sarawak, malaysia",NULL
243065,"royal oak, michigan, usa",NULL
243077,"ann arbor, michigan, usa",34.0
243100,"livermore, california, usa",33.0
243117,"longmont, colorado, usa",NULL
243120,"san francisco, california, usa",NULL
243142,"westerville, ohio, usa",51.0
243154,"westbank, british columbia, canada",55.0
243213,"lille, nord, france",NULL
243236,"modesto, california, usa",50.0
243254,"madison, wisconsin, usa",27.0
243258,"truro, nova scotia, canada",NULL
243276,"contoocook, new hampshire, usa",NULL
243290,"huntington beach, california, usa",NULL
243294,"geismar, louisiana, usa",25.0
243312,"ann arbor, michigan, usa",36.0
243328,"portland, oregon, usa",33.0
243332,"marblehead, massachusetts, usa",NULL
243341,"santa cruz, california, usa",44.0
243360,"east elmhurst, new york, usa",NULL
243363,"worcester, massachusetts, usa",37.0
243387,"swannanoa, north carolina, usa",68.0
243398,"san diego, california, usa",NULL
243429,"south mills, north carolina, usa",48.0
243448,"maplewood, minnesota, usa",62.0
243449,"canby, oregon, usa",37.0
243471,"carmel, indiana, usa",47.0
243488,"seattle, washington, usa",55.0
243490,"fort collins, colorado, usa",NULL
243491,"keewatin, ontario, canada",43.0
243492,"daphne, alabama, usa",NULL
243493,"san diego, california, usa",NULL
243518,"plantsville, connecticut, usa",49.0
243526,"greensboro, north carolina, usa",59.0
243527,"fort collins, colorado, usa",NULL
243531,"vancouver, washington, usa",NULL
243584,"clearwater, florida, usa",NULL
243585,"goodyear, arizona, usa",56.0
243607,"austin, texas, usa",28.0
243663,"baltimore, maryland, usa",57.0
243700,"milwaukee, wisconsin, usa",NULL
243720,"hickory, north carolina, usa",NULL
243722,"philadelphia, pennsylvania, usa",55.0
243745,"barcelona, catalunya, spain",38.0
243759,"lock haven, pennsylvania, usa",51.0
243768,"basel, basel-stadt, switzerland",59.0
243785,"viña del mar, quinta región, chile",31.0
243814,"harrisburg, north carolina, usa",41.0
243840,"east greenwich, rhode island, usa",NULL
243863,"akron, ohio, usa",50.0
243875,"hansville, washington, usa",NULL
243876,"bonn-beuel, nordrhein-westfalen, germany",31.0
243879,"los angeles, california, usa",32.0
243891,"cary, north carolina, usa",NULL
243896,"livermore, california, usa",52.0
243918,"south euclid, ohio, usa",NULL
243929,"chicago, illinois,",63.0
243930,"montreuil, seine saint-denis, france",43.0
243942,"baltimore, maryland, usa",NULL
243951,"palm desert, california, usa",56.0
243966,"santee, california, usa",18.0
243967,"santee, california, usa",18.0
243984,"st. louis, ,",40.0
243996,"bellingham, washington, usa",NULL
244007,"liverpool, england, united kingdom",27.0
244039,"livonia, michigan, usa",NULL
244056,"delft, zuid holland, netherlands",NULL
244067,"kent, washington, usa",39.0
244070,"long branch, new jersey, usa",47.0
244074,"plainfield, connecticut, usa",34.0
244092,"whitmire, south carolina, usa",NULL
244097,"stewartstown, pennsylvania, usa",50.0
244106,"canton, michigan, usa",55.0
244139,"halle, sachsen-anhalt, germany",32.0
244148,"sidney, new york, usa",40.0
244171,"moline, illinois, usa",51.0
244189,"onalaska, wisconsin, usa",35.0
244204,"holyoke, massachusetts, usa",NULL
244224,"kaufman, texas, usa",NULL
244230,"champaign, illinois, usa",25.0
244242,"truckee, california, usa",39.0
244275,"redding, california, usa",NULL
244277,"inverness, scotland, united kingdom",44.0
244286,"howell, new jersey, usa",22.0
244292,"orange park, florida, usa",NULL
244293,"newnan, georgia, usa",35.0
244314,"weatherford, texas, usa",41.0
244318,"fort worth, texas, usa",NULL
244349,"los banos, california, usa",40.0
244378,"carnegie, pennsylvania, usa",NULL
244389,"houston, texas,",60.0
244400,"west linn, oregon, usa",55.0
244414,"seattle, washington, usa",NULL
244420,"kenmore, ,",NULL
244435,"miami, florida, usa",NULL
244444,"sacramento, california, usa",25.0
244452,"carmichael, california, usa",61.0
244453,"worcester, vermont, usa",NULL
244456,"beaverton, oregon, usa",NULL
244471,"richmond, , usa",NULL
244480,"moorpark, california, usa",NULL
244484,"carson city, nevada, usa",42.0
244485,"manchester, new hampshire, usa",30.0
244494,"schaumburg, illinois, usa",33.0
244517,"south charleston, west virginia, usa",30.0
244570,"dallas, texas, usa",22.0
244572,"mount vernon, washington, usa",NULL
244580,"west sussex, england, united kingdom",26.0
244593,"huntsville, alabama, usa",33.0
244599,"st petersburg, florida, usa",NULL
244622,"pacific palisades, california, usa",NULL
244627,"shelbyville, tennessee, usa",32.0
244641,"san diego, , usa",NULL
244657,"chicago, illinois, usa",32.0
244662,"old perlican, newfoundland, canada",29.0
244676,"fort riley, kansas, usa",24.0
244685,"rockvale, tennessee,",NULL
244688,"st. petersburg, florida, usa",26.0
244708,"lytham, lancashire, united kingdom",NULL
244710,"skowhegan, maine, usa",30.0
244714,"edinboro, pennsylvania, usa",NULL
244736,"forest grove, oregon, usa",23.0
244742,"carbondale, illinois, usa",18.0
244744,"makati, metro manila, philippines",NULL
244761,"santa rosa, california, usa",NULL
244768,"merrimack, new hampshire, usa",NULL
244779,"johnson city, tennessee, usa",23.0
244781,"winnipeg, manitoba, canada",32.0
244814,"seattle, washington, usa",26.0
244817,"louisville, kentucky, usa",30.0
244823,"north bend, washington, usa",37.0
244854,"forest hills, new york, usa",NULL
244873,"austin, texas, usa",34.0
244874,"pasadena, california, usa",29.0
244878,"newnan, georgia, usa",54.0
244884,"collegeville, pennsylvania, usa",45.0
244891,"washington, dc, dc, usa",NULL
244913,"akron, ohio, usa",42.0
244915,"lexington, north carolina, usa",49.0
244923,"swindon, wiltshire, united kingdom",47.0
244925,"midland, ontario, canada",NULL
244964,"basel, basel-stadt, switzerland",32.0
244994,"ostermundigen, bern, switzerland",NULL
244995,"nottingham, england, united kingdom",30.0
244998,"balmain, new south wales, australia",36.0
245007,"toronto, ontario, canada",21.0
245009,"minneapolis, minnesota, usa",24.0
245016,"san diego, ,",NULL
245026,"raleigh, north carolina, usa",53.0
245033,"washington, pennsylvania, usa",23.0
245035,"kansas city, missouri, usa",53.0
245048,"moline, illinois, usa",24.0
245062,"kingsbury, texas, usa",NULL
245088,"adams, massachusetts, usa",27.0
245102,"birmingham, alabama, usa",21.0
245127,"washington, dc, usa",21.0
245128,"kuching, sarawak, malaysia",23.0
245135,"san antonio, texas, usa",27.0
245150,"hamilton, ontario, canada",NULL
245157,"santa monica, ,",53.0
245179,"angleton, texas,",28.0
245188,"halifax, nova scotia, canada",55.0
245194,"sydney, new south wales, australia",33.0
245203,"helendale, california, usa",NULL
245215,"college station, texas, usa",44.0
245224,"valbonne, alpes maritimes, france",36.0
245249,"santa fe, new mexico, usa",38.0
245259,"raleigh, north carolina, usa",NULL
245281,"montreal, quebec, canada",34.0
245295,"puchong, selangor, malaysia",24.0
245311,"eugene, oregon, usa",NULL
245312,"oakland, california, usa",51.0
245322,"sterling heights, michigan, usa",NULL
245328,"royal oak, michigan, usa",26.0
245346,"altamonte spring, florida, usa",24.0
245352,"toronto, ontario, canada",NULL
245362,"new port richey, florida, usa",NULL
245371,"halifax, nova scotia, canada",26.0
245393,"edmonton, alberta, canada",NULL
245408,"heraklion, crete, greece",30.0
245410,"san antonio, texas, usa",28.0
245446,"seaside, california, usa",24.0
245489,"greensboro, north carolina, usa",NULL
245499,"erkrath, nordrhein-westfalen, germany",30.0
245504,"tychy, silesia, poland",19.0
245534,"toronto, ontario, canada",NULL
245559,"melbourne, victoria, australia",27.0
245568,"springport, michigan, usa",NULL
245572,"sungnam-si, na/, south korea",28.0
245592,"dublin, california, usa",NULL
245604,"napa, california, usa",43.0
245616,"sacramento, california, usa",28.0
245645,"phoenix, arizona, usa",NULL
245649,"greensboro, north carolina, usa",27.0
245650,"lakeland, florida, usa",NULL
245655,"atlanta, georgia, usa",36.0
245660,"swarthmore, pennsylvania, usa",33.0
245666,"paramount, california, usa",34.0
245680,"long valley, new jersey, usa",45.0
245691,"rome, georgia, usa",NULL
245782,"peru, indiana, usa",35.0
245814,"denver, pennsylvania, usa",49.0
245819,"vancouver, british columbia, canada",NULL
245827,"albuquerque, ,",NULL
245829,"northfield, vermont, usa",NULL
245851,"rochester, new york, usa",31.0
245864,"superior, wisconsin, usa",46.0
245910,"alpignano, piemonte, italy",19.0
245925,"sacramento, california, usa",57.0
245929,"preston, england, united kingdom",NULL
245948,"edgewater, florida, usa",31.0
245963,"saint louis, missouri, usa",NULL
245976,"round lake beach, illinois, usa",NULL
